frame,num_dets,num_tracks,unmatched_dets,active_ids
2199,17,15,2,1;17;63;286;358;426;489;502;518;532;534;537;549;553;561
2200,17,15,2,1;17;63;286;358;426;477;489;502;518;532;534;537;549;553
2201,15,14,1,1;17;63;286;358;426;489;502;518;532;534;537;549;553
2202,15,15,0,1;17;63;286;358;426;489;502;518;532;534;537;549;553;579
2203,17,15,2,1;17;63;107;286;358;489;502;518;532;534;537;549;553;579
2204,15,15,0,1;17;63;286;358;426;489;502;518;532;534;537;549;553;579
2205,19,16,3,1;17;63;107;286;358;417;489;502;518;532;534;537;549;553;579
2206,16,14,2,1;17;63;286;358;489;502;518;532;534;537;549;553;579
2207,16,14,2,1;17;63;286;358;489;502;518;532;534;537;549;553;579
2208,16,15,1,1;17;63;286;358;426;489;502;518;532;534;537;549;553;579
2209,15,14,1,1;17;63;286;358;489;502;518;532;534;537;549;553;579
2210,19,16,3,1;17;63;107;358;426;489;502;518;532;534;537;549;553;561;579
2211,18,16,2,1;17;63;286;358;426;489;502;518;532;534;537;549;553;561;579
2212,19,17,2,1;17;63;286;358;426;489;502;518;532;534;537;549;553;561;579;588
2213,22,17,5,1;17;63;286;358;426;489;502;518;532;534;537;549;553;561;579;588
2214,20,18,2,1;17;63;107;286;358;489;502;518;532;534;537;549;553;561;579;588;591
2215,20,17,3,1;17;63;107;286;358;489;502;518;532;534;537;549;553;561;579;591
2216,18,17,1,1;17;63;107;286;358;489;502;518;532;534;537;549;553;561;579;591
2217,19,17,2,1;17;63;107;286;358;489;502;518;532;534;537;549;553;561;579;591
2218,20,17,3,1;17;63;107;286;358;489;502;518;532;534;537;549;553;561;579;591
2219,18,17,1,1;17;63;107;286;358;489;502;518;532;534;537;549;553;561;579;591
2220,18,17,1,1;17;63;107;286;358;489;502;518;532;534;537;549;553;561;579;591
2221,24,21,3,1;17;63;107;286;358;426;489;502;518;532;534;537;549;553;561;567;570;579;588;591
2222,20,18,2,1;17;63;107;286;426;489;502;518;532;534;537;549;553;561;579;588;591
2223,21,18,3,1;17;63;107;286;426;489;502;518;532;534;537;549;553;561;579;588;591
2224,20,18,2,1;17;63;107;286;426;489;502;518;532;534;537;549;553;579;588;591;607
2225,16,16,0,1;17;63;107;286;426;489;502;518;532;534;537;549;553;588;591
2226,20,19,1,1;17;63;107;286;426;489;502;518;532;534;537;549;553;570;579;588;591;607
2227,19,19,0,1;17;63;107;286;417;426;489;502;518;532;534;537;549;553;579;588;591;607
2228,17,17,0,1;17;63;107;286;426;489;502;518;532;534;537;549;553;579;588;591
2229,17,16,1,1;17;63;286;426;489;502;518;532;534;537;549;553;579;588;591
2230,15,15,0,1;17;63;286;426;489;502;518;532;534;537;549;553;579;591
2231,16,15,1,1;17;63;286;426;489;502;518;532;534;537;549;553;579;591
2232,17,15,2,1;17;63;286;426;489;502;518;532;534;537;549;553;579;591
2233,17,16,1,1;17;63;286;426;489;502;518;532;534;537;549;553;567;579;591
2234,19,17,2,1;17;63;286;426;489;502;518;532;534;537;549;553;567;579;591;613
2235,16,15,1,1;17;63;286;426;489;502;518;532;534;537;549;579;591;613
2236,20,17,3,1;17;63;286;426;489;502;518;532;534;537;549;570;579;588;591;613
2237,20,17,3,1;17;63;286;426;489;502;518;532;534;537;549;579;588;591;613;616
2238,18,16,2,1;17;63;286;426;489;502;518;532;534;537;579;588;591;613;616
2239,15,14,1,1;17;63;286;426;502;518;532;534;537;579;588;591;616
2240,16,14,2,1;17;286;426;502;518;532;534;537;549;579;588;591;616
2241,18,15,3,1;17;286;426;502;518;532;534;537;549;579;588;591;607;616
2242,18,16,2,1;17;286;426;489;502;518;532;534;537;549;579;588;591;607;616
2243,18,15,3,1;17;63;286;426;489;502;518;532;534;549;579;588;591;616
2244,20,15,5,1;17;286;426;489;502;518;532;534;549;579;588;591;607;616
2245,17,14,3,1;17;286;426;489;502;518;532;534;549;553;579;588;591
2246,15,13,2,1;17;286;426;489;502;518;532;534;549;579;588;591
2247,16,15,1,1;17;286;426;489;502;518;532;534;549;553;579;588;591;632
2248,15,15,0,1;17;286;426;489;502;518;532;534;549;553;579;588;591;632
2249,15,15,0,1;17;286;426;489;502;518;532;534;549;553;579;588;591;632
2250,16,13,3,1;17;286;426;489;502;518;532;534;549;553;591;632
2251,19,15,4,1;17;63;286;426;489;502;518;532;534;549;553;591;607;632
2252,17,15,2,1;17;63;107;286;426;489;502;518;532;534;549;553;591;632
2253,17,15,2,1;17;63;107;286;426;489;502;518;532;534;549;553;613;637
2254,16,15,1,1;17;63;286;426;489;502;518;532;534;549;553;607;613;637
2255,16,14,2,1;17;63;286;426;489;502;518;532;534;549;553;613;637
2256,16,15,1,1;17;63;286;426;489;502;518;532;534;549;553;607;613;637
2257,15,15,0,1;17;63;286;426;489;502;518;532;534;549;553;607;613;637
2258,19,16,3,1;17;63;286;426;489;502;518;532;534;549;553;588;607;613;637
2259,19,17,2,1;17;63;286;358;426;489;502;518;532;534;549;553;588;607;613;637
2260,16,16,0,1;17;63;286;358;426;489;502;518;532;534;549;553;607;613;637
2261,19,15,4,1;17;63;286;358;426;489;502;518;532;534;549;553;613;637
2262,19,17,2,1;17;63;286;358;426;489;502;518;532;534;549;553;579;607;613;637
2263,19,17,2,1;17;63;286;358;426;489;502;518;532;534;549;553;579;607;613;637
2264,21,19,2,1;17;63;286;358;417;426;489;502;518;532;534;549;553;579;607;613;637;651
2265,17,16,1,1;17;63;286;358;417;426;489;502;518;532;549;553;579;613;637
2266,18,16,2,1;17;63;286;426;489;502;518;532;534;549;553;567;613;637;651
2267,17,15,2,1;17;63;286;489;502;518;532;534;549;553;579;613;637;651
2268,14,14,0,1;17;63;286;489;502;518;532;534;549;553;579;632;637
2269,16,14,2,1;17;63;286;489;502;518;532;534;549;553;579;632;637
2270,16,15,1,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637
2271,18,15,3,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637
2272,16,16,0,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637;660
2273,16,14,2,1;17;286;489;502;518;532;534;549;553;579;632;637;660
2274,19,15,4,1;17;286;358;489;502;518;532;534;549;553;579;632;637;660
2275,16,15,1,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637
2276,16,16,0,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637;665
2277,18,16,2,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637;665
2278,17,16,1,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637;665
2279,17,16,1,1;17;63;286;358;489;502;518;532;534;549;553;579;632;637;665
2280,18,17,1,1;17;63;286;358;489;502;518;532;534;549;553;579;607;632;637;665
2281,20,18,2,1;17;63;286;358;489;502;518;532;534;549;553;579;588;632;637;665;670
2282,20,18,2,1;17;63;286;358;489;502;518;532;534;549;553;579;607;632;637;665;670
2283,19,18,1,1;17;63;286;358;489;502;518;532;534;549;553;579;607;632;637;665;670
2284,22,19,3,1;17;63;286;358;417;489;502;518;532;534;549;553;579;632;637;665;670;671
2285,21,18,3,1;17;63;286;358;417;426;489;502;532;534;549;553;579;632;637;660;671
2286,22,18,4,1;17;63;286;417;426;489;502;532;534;549;553;579;632;637;651;660;671
2287,17,16,1,1;17;63;286;417;489;502;532;549;553;579;632;637;660;671;673
2288,19,18,1,1;17;63;286;417;489;502;532;549;553;579;607;632;637;660;671;673;676
2289,19,18,1,1;17;63;286;417;426;489;502;532;549;553;579;607;632;637;660;671;676
2290,20,19,1,1;17;63;286;417;426;489;502;532;534;549;553;579;607;632;637;660;671;676
2291,21,19,2,1;17;63;286;417;426;502;532;534;549;553;567;607;632;637;651;660;671;676
2292,20,18,2,1;17;63;286;417;426;502;532;534;537;549;553;567;632;637;671;673;676
2293,18,17,1,1;17;63;286;358;417;502;532;537;549;553;567;632;637;671;676;679
2294,21,20,1,1;17;63;286;358;417;426;502;532;537;549;553;567;588;632;637;671;676;679;680
2295,23,20,3,1;17;63;286;358;417;426;502;532;537;549;553;567;579;588;632;637;671;676;680
2296,23,21,2,1;17;63;286;417;426;502;532;534;537;549;553;567;588;607;632;637;671;676;679;680
2297,21,20,1,1;17;63;286;417;426;502;532;537;549;553;588;607;632;637;671;676;679;680;681
2298,22,21,1,1;17;63;286;417;426;502;532;537;549;553;567;588;607;632;637;671;676;679;680;681
2299,24,21,3,1;17;63;286;417;426;502;532;537;549;553;567;588;607;632;637;671;676;679;680;681
2300,22,21,1,1;17;63;286;417;502;532;534;537;549;553;567;588;607;632;637;671;676;679;680;684
2301,24,21,3,1;17;63;286;417;502;532;534;537;549;553;567;570;588;632;637;671;676;679;680;684
2302,22,21,1,1;17;63;286;417;426;502;532;534;537;549;553;567;570;588;632;637;671;679;680;684
2303,21,21,0,1;17;63;286;417;426;502;532;534;537;549;553;567;570;588;632;637;671;679;680;684
2304,21,20,1,1;17;63;286;417;426;502;532;534;549;553;567;570;588;632;637;671;679;680;684
2305,19,18,1,1;17;63;286;426;502;532;534;549;553;567;588;632;637;671;679;680;684
2306,21,19,2,1;17;63;286;417;426;502;532;534;537;549;553;567;632;637;671;679;680;684
2307,19,19,0,1;17;63;286;417;426;502;532;534;537;549;553;632;637;671;679;680;684;690
2308,18,17,1,1;17;63;286;417;502;532;534;549;553;632;637;676;679;680;684;690
2309,19,19,0,1;17;63;286;417;502;532;534;537;549;553;607;632;637;676;679;680;684;690
2310,18,18,0,1;17;63;286;417;502;532;534;537;549;553;632;637;676;679;680;684;690
2311,20,19,1,1;17;63;286;502;532;534;537;549;553;570;632;637;671;676;679;680;684;690
2312,22,21,1,1;17;63;286;502;532;534;537;549;553;570;588;607;632;637;671;676;679;680;684;690
2313,20,19,1,1;17;63;286;502;532;534;537;549;553;588;632;637;671;676;679;680;684;690
2314,20,19,1,1;17;63;286;502;532;534;537;549;553;588;632;637;671;676;679;680;684;690
2315,17,16,1,1;17;63;286;426;502;532;534;537;549;553;632;637;676;679;680
2316,21,19,2,1;17;63;286;426;502;532;534;537;549;553;588;607;632;637;671;676;679;680
2317,20,19,1,1;17;63;286;358;417;426;502;532;534;537;549;553;607;632;637;676;679;680
2318,19,17,2,1;17;63;286;358;417;426;502;532;534;549;553;570;632;637;679;680
2319,22,21,1,1;17;63;286;358;417;426;502;532;534;537;549;553;570;588;632;637;671;679;680;684
2320,22,21,1,1;17;63;286;358;417;502;532;534;537;549;553;570;588;607;632;637;671;679;680;690
2321,22,21,1,1;17;63;286;358;417;502;532;534;537;549;553;570;607;632;637;671;679;680;690;698
2322,21,21,0,1;17;63;286;358;417;502;532;534;537;549;553;570;607;632;637;671;679;680;690;698
2323,20,20,0,1;17;63;286;417;502;532;534;537;549;553;570;588;607;632;637;671;679;680;690
2324,22,21,1,1;63;286;417;502;532;534;537;549;553;567;570;588;607;632;637;671;679;680;690;698
2325,22,20,2,1;63;286;358;417;502;532;534;537;549;553;567;570;588;632;637;671;679;680;698
2326,24,22,2,1;17;63;107;286;358;417;502;532;534;537;549;553;567;570;588;632;637;671;679;680;690
2327,24,21,3,1;17;63;107;286;358;417;502;532;534;549;553;567;570;588;632;637;671;679;680;690
2328,24,23,1,1;17;63;107;286;358;417;502;532;534;537;549;553;567;570;588;632;637;671;679;680;690;702
2329,23,23,0,1;17;63;107;286;358;417;502;532;537;549;553;567;570;588;607;632;637;671;679;680;690;702
2330,24,22,2,1;17;63;107;286;417;502;532;537;549;553;567;570;588;607;632;637;671;679;680;690;702
2331,24,22,2,1;17;63;107;286;417;502;532;534;549;553;567;570;588;607;632;637;671;679;680;690;702
2332,23,21,2,1;17;63;107;286;417;502;532;549;553;567;570;588;607;632;637;671;679;680;690;702
2333,22,21,1,1;17;63;107;286;358;417;502;532;549;553;567;588;632;637;671;679;680;690;702;707
2334,23,22,1,1;17;63;286;358;417;502;532;537;549;553;567;570;588;632;637;671;679;680;690;702;707
2335,25,22,3,1;17;63;286;417;426;502;532;549;553;567;570;588;632;637;671;676;679;680;690;702;707
2336,22,20,2,1;17;63;286;417;426;502;532;549;553;567;632;637;671;676;679;680;690;702;707
2337,27,23,4,1;17;63;286;358;417;426;502;532;534;549;553;567;570;632;637;671;676;679;680;690;702;707
2338,22,21,1,1;17;63;286;358;417;426;502;532;534;549;553;632;637;671;679;680;690;702;707;710
2339,21,20,1,1;17;63;286;358;417;426;502;532;549;553;632;637;671;679;680;690;702;707;710
2340,22,22,0,1;17;63;286;358;417;426;502;532;537;549;553;632;637;671;679;680;690;702;707;710;712
2341,24,24,0,1;17;63;286;358;417;426;502;532;534;537;549;553;607;632;637;671;676;679;680;702;707;710;712
2342,24,23,1,1;17;63;286;358;417;426;502;532;534;537;549;553;607;632;637;671;679;680;702;707;710;712
2343,24,22,2,1;17;63;286;358;417;426;502;532;537;549;553;607;632;637;671;679;680;702;707;710;712
2344,23,23,0,1;17;63;286;358;417;426;502;532;534;537;549;553;632;637;671;679;680;690;702;707;710;712
2345,26,25,1,1;17;63;107;286;358;417;426;502;532;534;537;549;553;632;637;671;679;680;690;698;702;707;710;712
2346,25,24,1,1;17;63;286;358;417;426;502;532;534;537;549;553;632;637;671;679;680;690;698;702;707;710;712
2347,22,22,0,1;17;63;286;417;426;502;532;534;549;553;607;632;637;671;679;680;690;702;707;710;712
2348,23,23,0,1;17;63;286;417;426;502;532;534;549;553;567;607;632;637;671;679;680;690;702;707;710;712
2349,24,21,3,1;17;63;286;417;426;502;532;534;549;553;632;637;679;680;690;698;702;707;710;712
2350,25,22,3,1;17;63;286;417;426;502;532;534;549;553;567;632;637;679;680;690;698;702;707;710;712
2351,23,23,0,1;17;63;286;417;426;502;532;534;537;549;553;632;637;671;679;680;690;698;702;707;710;712
2352,21,21,0,1;63;286;417;426;502;532;534;537;549;553;632;637;671;679;680;690;698;702;707;712
2353,21,21,0,1;63;286;358;417;426;502;532;534;549;553;632;637;671;679;680;690;698;702;707;712
2354,22,21,1,1;63;286;358;417;426;502;532;534;549;553;632;637;671;679;680;690;698;702;707;712
2355,21,21,0,1;63;286;417;426;489;502;532;534;549;553;632;637;671;679;680;690;698;702;707;712
2356,22,21,1,1;63;286;417;426;489;502;532;537;549;553;632;637;671;679;680;690;698;702;707;712
2357,21,21,0,1;63;286;417;426;489;502;532;534;537;549;553;632;637;671;679;680;690;702;707;712
2358,22,21,1,1;63;286;417;426;489;502;532;534;537;549;553;632;637;671;679;680;690;702;707;712
2359,22,21,1,1;17;63;286;417;426;489;502;532;534;537;549;553;632;671;679;680;690;702;707;712
2360,24,21,3,1;17;63;286;417;426;489;502;532;534;537;549;553;632;671;679;680;690;702;707;712
2361,20,19,1,1;17;63;286;417;426;489;502;532;537;549;553;632;671;679;690;702;707;712
2362,22,20,2,1;17;63;286;417;426;489;502;532;537;549;553;607;632;671;679;690;702;707;712
2363,24,18,6,1;17;63;286;417;426;502;532;537;549;553;632;671;679;690;702;707;712
2364,25,20,5,1;17;63;286;417;426;489;502;532;537;549;553;632;671;679;680;690;702;707;712
2365,26,21,5,1;63;286;417;426;489;502;532;534;537;549;553;591;632;637;671;679;680;690;702;712
2366,18,18,0,1;63;417;426;489;502;532;534;549;579;591;632;637;671;690;698;702;731
2367,23,19,4,1;63;286;417;426;489;502;532;534;549;591;632;637;671;679;690;702;712;731
2368,22,18,4,1;63;286;417;426;489;502;532;534;549;591;607;632;637;671;679;702;731
2369,20,17,3,1;63;286;417;426;502;532;534;549;591;632;637;671;679;690;702;731
2370,25,19,6,1;63;286;417;426;502;532;534;537;549;591;632;637;671;679;690;731;737;738
2371,25,19,6,1;63;286;417;426;489;502;532;534;537;549;591;632;637;671;679;690;731;737
2372,21,19,2,1;63;417;426;489;502;532;534;537;549;591;632;637;671;679;690;707;731;737
2373,21,19,2,1;63;417;426;489;502;532;534;537;549;591;632;637;671;679;690;707;731;737
2374,20,19,1,1;63;417;426;489;502;532;534;537;549;567;632;637;671;679;690;707;731;737
2375,21,18,3,1;63;426;489;502;532;534;537;549;632;637;671;679;680;690;707;731;737
2376,23,20,3,1;63;107;417;426;489;502;532;534;537;549;632;637;671;679;680;690;707;731;737
2377,21,19,2,1;63;107;426;489;502;532;534;537;549;591;632;671;679;690;698;707;731;737
2378,23,23,0,1;63;107;286;426;502;532;534;537;549;567;591;632;671;679;680;690;698;707;731;737;753;755
2379,24,22,2,1;63;107;286;426;489;502;532;534;537;549;591;632;671;679;690;698;707;731;737;753;755
2380,23,22,1,1;63;107;286;426;489;502;532;534;549;591;632;671;679;680;690;698;707;731;737;753;755
2381,26,24,2,1;63;107;286;426;489;502;532;534;537;549;591;632;651;671;679;680;690;698;707;731;737;753;755
2382,23,22,1,1;63;107;426;502;532;534;537;549;591;632;671;679;680;690;698;707;731;737;753;755;756
2383,24,22,2,1;63;107;426;502;532;534;537;549;591;632;671;679;680;690;698;707;731;737;753;755;756
2384,24,22,2,1;63;107;426;489;502;532;534;537;549;591;632;671;679;680;690;698;707;731;737;753;756
2385,23,22,1,1;63;107;426;489;502;532;534;537;549;591;632;671;679;680;690;698;707;731;737;753;756
2386,24,22,2,1;63;107;426;489;502;532;534;549;567;591;632;671;679;680;690;698;707;731;737;753;756
2387,21,21,0,1;63;107;426;489;502;532;534;549;567;591;632;671;679;680;690;698;707;737;753;756
2388,27,23,4,1;63;107;286;417;426;489;502;532;534;549;567;591;632;671;679;680;690;698;707;737;753;756
2389,23,22,1,1;63;107;286;426;489;502;532;534;549;567;591;632;671;679;680;690;698;707;737;753;756
2390,23,21,2,1;63;107;426;489;502;532;534;549;567;591;632;671;679;680;690;698;707;737;753;756
2391,26,23,3,1;63;107;426;489;502;532;534;537;549;567;591;632;671;679;680;690;698;707;737;753;756;766
2392,22,21,1,1;63;107;426;489;502;532;534;537;549;567;632;671;679;680;698;707;712;737;756;766
2393,21,20,1,1;63;107;426;489;502;532;534;537;549;567;632;671;679;698;707;712;737;756;766
2394,20,19,1,1;63;107;426;502;532;534;549;567;591;632;671;679;680;698;707;712;756;766
2395,22,19,3,1;63;107;426;502;532;534;549;567;591;632;671;679;680;690;698;707;756;766
2396,22,21,1,1;63;107;286;426;502;532;534;549;567;588;591;632;671;679;680;690;698;707;712;756
2397,23,21,2,1;63;286;502;532;534;549;567;588;591;632;671;679;680;690;698;707;712;738;753;756
2398,23,19,4,1;63;107;502;532;534;549;567;591;632;660;671;679;698;707;712;737;738;756
2399,23,18,5,1;63;107;286;502;532;534;567;632;660;671;679;698;707;712;737;738;756
2400,30,19,11,1;63;107;286;502;532;534;567;632;660;671;679;698;707;712;737;738;756;766
2401,23,22,1,1;63;107;286;426;502;532;534;567;632;660;671;679;698;707;712;737;738;756;766;780;781
2402,23,21,2,1;63;107;502;532;534;537;567;632;660;671;679;698;707;712;737;738;756;766;780;781
2403,25,21,4,1;63;107;502;532;534;537;567;632;660;671;679;698;707;712;737;738;756;766;780;781
2404,23,22,1,1;17;63;107;502;532;534;549;567;570;632;637;671;679;698;707;712;737;738;756;766;780
2405,22,22,0,1;17;63;107;502;532;534;537;549;567;632;637;671;679;698;707;712;737;738;756;766;780
2406,28,23,5,1;17;63;107;502;532;534;537;567;570;632;637;671;679;698;707;712;737;738;756;766;780;781
2407,24,21,3,1;17;63;286;502;532;534;537;567;632;637;671;679;698;712;737;738;756;766;780;781
2408,22,20,2,1;17;63;286;502;532;534;537;567;632;637;671;679;712;737;738;756;766;780;781
2409,24,21,3,1;17;63;286;502;532;534;537;549;567;570;632;637;671;679;712;737;738;756;766;780
2410,23,22,1,1;17;63;286;489;502;532;534;537;549;567;570;632;637;671;679;712;737;738;756;766;780
2411,25,22,3,1;17;63;286;502;532;534;537;549;567;570;632;637;671;679;712;737;738;756;766;780;804
2412,21,21,0,1;17;63;286;502;532;534;537;567;570;632;637;679;712;737;738;756;766;780;781;804
2413,22,19,3,1;17;63;286;502;532;534;537;549;567;570;632;637;679;680;712;756;766;780
2414,20,20,0,1;17;63;286;502;532;534;537;549;567;570;632;637;660;679;680;712;756;766;780
2415,22,21,1,1;17;63;286;489;502;532;534;537;549;567;570;632;637;679;680;712;753;756;766;780
2416,23,22,1,1;17;63;107;286;489;502;532;534;537;549;567;570;588;632;637;679;680;712;756;766;780
2417,22,21,1,1;17;63;286;489;502;532;534;537;549;567;570;588;632;637;679;712;738;756;766;780
2418,21,20,1,1;17;63;107;489;502;532;534;537;549;570;632;637;679;712;738;756;766;780;813
2419,23,22,1,1;17;63;107;502;532;534;537;549;553;567;570;632;637;679;712;737;738;756;766;780;813
2420,22,20,2,1;63;107;502;532;534;549;570;579;632;637;679;712;731;737;738;756;766;780;813
2421,24,22,2,1;17;63;107;502;532;534;549;567;570;579;632;637;671;679;712;737;738;756;766;780;813
2422,20,18,2,1;17;63;107;502;532;534;567;570;579;632;637;679;712;737;756;766;780
2423,19,18,1,1;17;63;107;502;532;534;537;567;579;632;637;679;712;737;756;766;780
2424,19,18,1,1;17;63;107;502;532;534;537;567;579;632;637;679;712;737;756;766;780
2425,20,19,1,1;17;63;107;502;532;534;537;567;570;579;632;637;679;712;737;756;766;780
2426,23,22,1,1;17;63;107;426;502;532;534;537;567;570;579;632;637;679;712;737;756;766;780;781;820
2427,23,23,0,1;17;63;107;426;502;532;534;537;549;567;570;579;632;637;679;712;737;753;756;766;780;820
2428,24,24,0,1;17;63;107;286;426;502;532;534;537;549;567;570;579;632;637;679;712;737;753;756;766;780;820
2429,24,23,1,1;17;63;107;426;502;532;534;537;549;567;570;579;632;637;679;712;737;753;756;766;780;820
2430,21,20,1,1;17;63;107;286;426;502;532;534;537;570;579;632;637;679;737;756;766;780;820
2431,21,21,0,1;17;63;107;502;532;534;537;549;567;570;632;637;679;680;712;738;756;766;780;820
2432,20,20,0,1;17;63;107;502;532;534;537;549;567;570;632;637;679;680;712;756;780;813;820
2433,20,20,0,1;63;107;426;489;502;532;534;537;549;567;570;632;637;679;712;756;780;813;820
2434,19,19,0,1;63;107;426;489;502;532;534;549;567;570;632;637;679;712;756;780;813;820
2435,18,18,0,1;63;107;489;502;532;534;537;549;567;570;632;637;679;756;780;813;820
2436,19,18,1,1;63;107;426;489;502;532;534;549;567;570;632;637;679;756;780;813;820
2437,19,19,0,1;63;107;286;489;502;532;534;549;567;570;632;637;679;698;756;780;813;820
2438,21,20,1,1;63;107;502;532;534;537;549;553;567;570;632;637;679;698;737;756;780;813;820
2439,21,20,1,1;63;286;502;532;534;537;549;553;567;570;579;632;637;679;737;756;780;813;820
2440,19,19,0,1;63;107;502;532;534;537;549;553;567;570;637;679;737;738;756;780;813;820
2441,20,19,1,1;63;107;502;532;534;537;549;567;570;637;679;712;737;738;756;780;813;820
2442,22,21,1,1;63;107;502;532;534;537;549;553;567;570;637;679;698;712;737;738;756;780;813;820
2443,19,19,0,1;63;107;286;417;502;532;534;549;553;567;570;637;679;737;756;780;813;820
2444,22,19,3,1;63;107;417;502;532;534;549;553;567;570;637;679;698;737;756;780;813;820
2445,22,19,3,1;63;107;417;502;532;534;549;553;567;570;637;679;698;737;756;780;813;820
2446,24,20,4,1;63;107;417;426;502;532;534;549;553;570;637;679;712;737;755;756;780;813;820
2447,27,24,3,1;63;107;286;417;489;502;532;534;549;567;570;637;679;680;712;737;755;756;780;813;820;828;830
2448,22,20,2,1;63;107;417;426;502;532;534;537;549;567;570;637;679;680;698;712;756;780;813
2449,22,20,2,1;63;107;286;417;426;489;502;532;534;537;549;567;570;637;679;712;756;780;813
